dectime dryQSresid
215.0000 -73.3088
214.9600 -78.7020
215.0417 -83.4491
215.0016 -81.8742
215.0833 -77.0823
215.0433 -75.1491
215.1250 -79.1410
215.0850 -87.6408
215.1667 -89.2061
215.1266 -75.1998
215.2083 -65.8089
215.1683 -66.0651
215.2500 -40.7827
215.2099 22.0404
215.2917 77.1920
215.2516 89.5006
215.3333 86.2562
215.2932 86.1339
215.3750 88.2075
215.3349 136.4909
215.4167 215.0423
215.3765 201.1328
215.4583 103.9605
215.4182 53.1344
215.5000 68.0069
215.4599 64.5259
215.5417 55.1661
215.5015 98.1280
215.5833 125.1522
215.5432 86.0213
215.6250 31.4761
215.5848 54.6709
215.6667 130.9359
215.6265 99.8333
215.7083 -15.0557
215.6681 -86.4971
215.7500 -121.9390
215.7098 -131.7189
215.7917 -119.6971
215.7514 -106.6025
215.8333 -96.8176
215.7931 -88.4640
215.8750 -84.8661
215.8347 -91.2996
215.9167 -90.7425
215.8764 -74.1862
215.9583 -55.9549
215.9181 -54.9776
216.0000 -66.7692
215.9597 -78.5777
216.0417 -83.9155
216.0014 -66.6402
216.0833 -43.8693
216.0430 -49.6714
216.1250 -72.8118
216.0847 -85.2869
216.1667 -79.1622
216.1263 -50.2340
216.2083 -20.2302
216.1680 -16.5566
216.2500 -7.9447
216.2096 35.7632
216.2917 75.3178
216.2513 60.0485
216.3333 21.2854
216.2930 9.6251
216.3750 13.8838
216.3346 33.0009
216.4167 64.9351
216.3763 73.3154
216.4583 56.7223
216.4179 22.7082
216.5000 -13.6105
216.4596 -26.7557
216.5417 -25.8927
216.5012 -16.0456
216.5833 -8.8656
216.5429 -19.2900
216.6250 NaN
216.5845 NaN
216.6667 NaN
216.6262 NaN
216.7083 NaN
216.6678 NaN
216.7500 NaN
216.7095 NaN
216.7917 NaN
216.7512 NaN
216.8333 NaN
216.7928 NaN
216.8750 NaN
216.8345 NaN
216.9167 NaN
216.8761 NaN
216.9583 NaN
216.9178 NaN
217.0000 NaN
216.9594 NaN
217.0417 NaN
217.0011 NaN
217.0833 NaN
217.0427 NaN
217.1250 NaN
217.0844 NaN
217.1667 NaN
217.1260 NaN
217.2083 NaN
217.1677 NaN
217.2500 NaN
217.2094 NaN
217.2917 NaN
217.2510 NaN
217.3333 NaN
217.2927 NaN
217.3750 NaN
217.3343 NaN
217.4167 NaN
217.3760 NaN
217.4583 NaN
217.4176 NaN
217.5000 NaN
217.4593 NaN
217.5417 NaN
217.5009 NaN
217.5833 NaN
217.5426 NaN
217.6250 NaN
217.5843 NaN
217.6667 NaN
217.6259 NaN
217.7083 NaN
217.6676 NaN
217.7500 NaN
217.7092 NaN
217.7917 NaN
217.7509 NaN
217.8333 NaN
217.7925 NaN
217.8750 NaN
217.8342 NaN
217.9167 NaN
217.8758 NaN
217.9583 NaN
217.9175 NaN
218.0000 NaN
217.9591 NaN
218.0417 NaN
218.0008 NaN
218.0833 NaN
218.0425 NaN
218.1250 NaN
218.0841 NaN
218.1667 NaN
218.1258 NaN
218.2083 NaN
218.1674 NaN
218.2500 NaN
218.2091 NaN
218.2917 NaN
218.2507 NaN
218.3333 NaN
218.2924 NaN
218.3750 NaN
218.3340 NaN
218.4167 NaN
218.3757 NaN
218.4583 NaN
218.4173 NaN
218.5000 NaN
218.4590 NaN
218.5417 NaN
218.5007 NaN
218.5833 NaN
218.5423 NaN
218.6250 NaN
218.5840 NaN
218.6667 NaN
218.6256 NaN
218.7083 NaN
218.6673 NaN
218.7500 NaN
218.7089 NaN
218.7917 NaN
218.7506 NaN
218.8333 NaN
218.7922 NaN
218.8750 NaN
218.8339 NaN
218.9167 NaN
218.8756 NaN
218.9583 NaN
218.9172 NaN
219.0000 NaN
218.9589 NaN
219.0417 NaN
219.0005 NaN
219.0833 NaN
219.0422 NaN
219.1250 NaN
219.0838 NaN
219.1667 NaN
219.1255 NaN
219.2083 NaN
219.1671 NaN
219.2500 NaN
219.2088 NaN
219.2917 NaN
219.2504 NaN
219.3333 NaN
219.2921 NaN
219.3750 NaN
219.3338 NaN
219.4167 NaN
219.3754 NaN
219.4583 NaN
219.4171 NaN
219.5000 NaN
219.4587 NaN
219.5417 NaN
219.5004 NaN
219.5833 NaN
219.5420 NaN
219.6250 NaN
219.5837 NaN
219.6667 NaN
219.6253 NaN
219.7083 NaN
219.6670 NaN
219.7500 NaN
219.7087 NaN
219.7917 NaN
219.7503 NaN
219.8333 NaN
219.7920 NaN
219.8750 -82.3560
219.8336 -95.7464
219.9167 -123.5358
219.8753 -117.3376
219.9583 -96.9521
219.9169 -92.4246
220.0000 -92.5048
219.9586 -80.8069
220.0417 -65.9353
220.0002 -58.0330
220.0833 -57.0114
220.0419 -60.2911
220.1250 -62.3886
220.0835 -56.5026
220.1667 -48.7933
220.1252 -37.4287
220.2083 -9.3901
220.1669 48.2025
220.2500 107.6165
220.2085 129.4208
220.2917 130.4867
220.2502 141.2521
220.3333 176.5950
220.2918 229.7582
220.3750 271.7353
220.3335 275.6001
220.4167 261.4439
220.3751 253.7894
220.4583 246.2047
220.4168 225.7881
220.5000 194.3913
220.4584 161.9467
220.5417 122.4071
220.5001 71.6436
220.5833 32.4338
220.5417 22.1535
220.6250 12.7972
220.5834 -20.3157
220.6667 -48.4380
220.6251 -48.8286
220.7083 -54.7460
220.6667 -85.1876
220.7500 -120.3901
220.7084 -126.4626
220.7917 -114.8831
220.7500 -108.0834
220.8333 -101.7844
220.7917 -94.6343
220.8750 -86.0165
220.8333 -80.9289
220.9167 -82.4313
220.8750 -87.1145
220.9583 -89.2703
220.9166 -86.5122
221.0000 -84.3396
220.9583 -87.0849
221.0417 -86.8809
221.0000 -78.9447
221.0833 -74.2725
221.0416 -82.4442
221.1250 -95.3363
221.0833 -98.2216
221.1667 -94.4156
221.1249 -83.8530
221.2083 -63.0821
221.1666 -21.5283
221.2500 36.5432
221.2082 86.7065
221.2917 121.3699
221.2499 143.0589
221.3333 166.1859
221.2915 198.6449
221.3750 238.7874
221.3332 272.4772
221.4167 280.8916
221.3748 254.4224
221.4583 222.4431
221.4165 215.5322
221.5000 205.7016
221.4582 160.3433
221.5417 108.8970
221.4998 98.1542
221.5833 92.7203
221.5415 25.8339
221.6250 -41.6659
221.5831 -15.2267
221.6667 33.1126
221.6248 2.4266
221.7083 -76.0608
221.6664 -131.0278
221.7500 -151.9672
221.7081 -144.8536
221.7917 -127.0927
221.7497 -113.5425
221.8333 -101.2593
221.7914 -89.0773
221.8750 -83.6943
221.8330 -94.1436
221.9167 -114.4292
221.8747 -132.8450
221.9583 -135.5386
221.9164 -118.1840
222.0000 -96.6779
221.9580 -87.3589
222.0417 -87.3588
221.9997 -87.2114
222.0833 -84.8205
222.0413 -81.6124
222.1250 -82.0693
222.0830 -85.2081
222.1667 -79.0341
222.1246 -51.1728
222.2083 -17.4544
222.1663 6.0776
222.2500 5.0894
222.2079 -20.2570
222.2917 -30.3348
222.2496 6.2099
222.3333 97.3985
222.2913 213.1055
222.3750 285.7292
222.3329 273.0623
222.4167 225.7626
222.3746 191.9281
222.4583 147.1087
222.4162 94.2518
222.5000 73.6112
222.4579 49.1896
222.5417 4.9630
222.4995 16.9906
222.5833 54.1178
222.5412 37.1215
222.6250 2.6586
222.5828 -6.3562
222.6667 -15.3145
222.6245 -49.2809
222.7083 -92.4485
222.6661 -121.9601
222.7500 -137.0112
222.7078 -119.6044
222.7917 -91.8413
222.7495 -97.9903
222.8333 -127.3321
222.7911 -145.7553
222.8750 -140.5212
222.8328 -118.1467
222.9167 -87.4728
222.8744 -64.1672
222.9583 -68.9654
222.9161 -103.9808
223.0000 -128.4288
222.9577 -109.1325
223.0417 -73.9733
222.9994 -61.2701
223.0833 -65.1178
223.0410 -67.8174
223.1250 -74.0619
223.0827 -85.5824
223.1667 -86.3922
223.1244 -60.5212
223.2083 -31.8373
223.1660 -13.8952
223.2500 23.9658
223.2077 92.5080
223.2917 143.1028
223.2493 135.5966
223.3333 124.6824
223.2910 163.9507
223.3750 204.9928
223.3326 184.1550
223.4167 142.9140
223.3743 124.6324
223.4583 123.4284
223.4159 104.4945
223.5000 49.1142
223.4576 16.9409
223.5417 23.4897
223.4992 72.4887
223.5833 145.3314
223.5409 158.8238
223.6250 102.2962
223.5826 10.6386
223.6667 -58.0345
223.6242 -62.0787
223.7083 -63.0224
223.6659 -120.7144
223.7500 -187.1952
223.7075 -183.7402
223.7917 -151.1352
223.7492 -145.8959
223.8333 -146.5792
223.7908 -128.7818
223.8750 -98.0178
223.8325 -73.3703
223.9167 -67.5849
223.8741 -84.0424
223.9583 -101.1487
223.9158 -98.2807
224.0000 -89.5216
223.9574 -92.4636
224.0417 -93.3157
223.9991 -79.1885
224.0833 -66.1246
224.0408 -67.6238
224.1250 -75.7367
224.0824 -77.9458
224.1667 -76.9427
224.1241 -71.2875
224.2083 -60.6729
224.1657 -32.5759
224.2500 20.3976
224.2074 78.9137
224.2917 121.5449
224.2490 136.3247
224.3333 150.9996
224.2907 181.1349
224.3750 175.7291
224.3323 105.5700
224.4167 70.0021
224.3740 129.3131
224.4583 189.0003
224.4157 185.1128
224.5000 168.9267
224.4573 193.8970
224.5417 234.8383
224.4990 216.5590
224.5833 123.2366
224.5406 7.3767
224.6250 -65.2141
224.5823 -47.5156
224.6667 -34.7158
224.6239 -130.6460
224.7083 -227.4624
224.6656 -196.1585
224.7500 -121.6322
224.7072 -114.6341
224.7917 -141.4881
224.7489 -139.8551
224.8333 -119.9518
224.7905 -107.6155
224.8750 -100.5480
224.8322 -97.0157
224.9167 -94.7872
224.8739 -91.7228
224.9583 -88.7117
224.9155 -86.8998
225.0000 -85.9666
224.9572 -85.7682
225.0417 -85.9287
224.9988 -81.8944
225.0833 -74.2744
225.0405 -67.6162
225.1250 -65.0244
225.0821 -66.7498
225.1667 -66.2376
225.1238 -53.2985
225.2083 -38.1834
225.1654 -35.2089
225.2500 -22.7095
225.2071 38.0686
225.2917 87.0894
225.2487 55.3788
225.3333 52.5956
225.2904 167.1326
225.3750 267.8063
225.3321 223.0424
225.4167 137.2547
225.3737 137.4014
225.4583 174.5939
225.4154 173.3797
225.5000 140.5875
225.4570 106.3462
225.5417 93.4809
225.4987 101.3878
225.5833 102.8486
225.5403 83.2657
225.6250 32.8403
225.5820 -46.2455
225.6667 -106.7431
225.6236 -104.2149
225.7083 -85.8090
225.6653 -99.8964
225.7500 -120.4023
225.7070 -126.3626
225.7917 -126.8200
225.7486 -110.2047
225.8333 -91.4880
225.7903 -94.5830
225.8750 -103.2941
225.8319 -102.5594
225.9167 -95.7447
225.8736 -92.5408
225.9583 -89.2383
225.9152 -82.6161
226.0000 -85.9043
225.9569 -104.5156
226.0417 -115.3416
225.9985 -98.9224
226.0833 -77.7149
226.0402 -71.8835
226.1250 -70.4458
226.0818 -77.9046
226.1667 -95.6308
226.1235 -92.6949
226.2083 -64.6086
226.1652 -19.6977
226.2500 18.5226
226.2068 25.8011
226.2917 22.4008
226.2485 35.5009
226.3333 83.5122
226.2901 148.6528
226.3750 183.5500
226.3318 178.4943
226.4167 166.9965
226.3734 154.0001
226.4583 135.1113
226.4151 121.4938
226.5000 101.8253
226.4567 56.1046
226.5417 23.1897
226.4984 49.4858
226.5833 63.1792
226.5401 -16.3252
226.6250 -111.3220
226.5817 -125.6963
226.6667 -124.6026
226.6234 -190.9637
226.7083 -270.8088
226.6650 -285.6202
226.7500 -280.6017
226.7067 -299.9679
226.7917 -297.5762
226.7483 -234.4904
226.8333 -167.0964
226.7900 -158.1625
226.8750 -173.7450
226.8316 -168.5629
226.9167 -157.3794
226.8733 -162.5450
226.9583 -163.5296
226.9149 -142.1365
227.0000 -120.5721
226.9566 -120.6798
227.0417 -132.4002
226.9983 -137.6840
227.0833 -135.8696
227.0399 -133.2843
227.1250 -129.0499
227.0816 -123.5579
227.1667 -134.4980
227.1232 -156.2939
227.2083 -150.4242
227.1649 -83.8571
227.2500 6.3385
227.2065 57.9642
227.2917 80.0125
227.2482 102.5512
227.3333 119.3907
227.2898 114.3532
227.3750 119.4192
227.3315 156.2202
227.4167 177.2564
227.3731 145.3668
227.4583 118.5704
227.4148 153.8818
227.5000 207.1897
227.4565 214.5319
227.5417 181.9792
227.4981 138.1419
227.5833 94.0760
227.5398 62.5018
227.6250 44.4070
227.5814 39.0504
227.6667 21.8424
227.6231 -42.0529
227.7083 -128.5003
227.6647 -184.7178
227.7500 -206.8759
227.7064 -198.6271
227.7917 -171.4021
227.7480 -142.7919
227.8333 -123.3828
227.7897 -118.5580
227.8750 -111.9803
227.8314 -92.6387
227.9167 -76.0308
227.8730 -74.3673
227.9583 -74.6882
227.9147 -76.8877
228.0000 -86.5439
227.9563 -85.2191
228.0417 -70.3922
227.9980 -62.8529
228.0833 -63.6666
228.0396 -66.3800
228.1250 -67.6876
228.0813 -60.8519
228.1667 -51.5537
228.1229 -48.3842
228.2083 -50.7911
228.1646 -50.0337
228.2500 -42.4447
228.2062 -30.2991
228.2917 -17.1144
228.2479 -6.8627
228.3333 1.7405
228.2896 7.0435
228.3750 9.9540
228.3312 25.5174
228.4167 52.8794
228.3729 127.7633
228.4583 246.7472
228.4145 291.8783
228.5000 249.7236
228.4562 174.8572
228.5417 108.5441
228.4978 94.1538
228.5833 100.0084
228.5395 59.8282
228.6250 -23.0326
228.5811 -84.9995
228.6667 -108.0703
228.6228 -109.2278
228.7083 -110.3406
228.6644 -117.6506
228.7500 -122.4503
228.7061 -118.7525
228.7917 -112.0854
228.7478 -105.6673
228.8333 -98.7601
228.7894 -93.4769
228.8750 -85.9679
228.8311 -76.0503
228.9167 -67.4723
228.8727 -65.1878
228.9583 -69.7365
228.9144 -76.3648
229.0000 -79.0769
228.9560 -74.3299
229.0417 -67.9503
228.9977 -64.0661
229.0833 -61.6936
229.0393 -60.9722
229.1250 -60.3990
229.0810 -59.3730
229.1667 -59.1087
229.1227 -61.7896
229.2083 -66.6098
229.1643 -55.2982
229.2500 -29.8107
229.2060 -6.6670
229.2917 12.4912
229.2476 24.0606
229.3333 33.1723
229.2893 52.8730
229.3750 80.3210
229.3309 85.6038
229.4167 72.0325
229.3726 79.4480
229.4583 93.1236
229.4142 75.5071
229.5000 47.7208
229.4559 52.0430
229.5417 79.4965
229.4975 79.2562
229.5833 41.6009
229.5392 -8.7384
229.6250 -49.7584
229.5809 -62.4878
229.6667 -67.1417
229.6225 -91.2822
229.7083 -121.9851
229.6642 -132.7549
229.7500 -127.2720
229.7058 -111.8950
229.7917 -92.9056
229.7475 -76.2206
229.8333 -57.6131
229.7891 -39.6378
229.8750 -28.6693
229.8308 -29.1098
229.9167 -35.7768
229.8724 -39.5995
229.9583 -40.2350
229.9141 -39.3272
230.0000 -35.6236
229.9558 -31.5407
230.0417 -33.1870
229.9974 -42.2090
230.0833 -49.1921
230.0391 -45.0464
230.1250 -37.6025
230.0807 -37.5618
230.1667 -42.3916
230.1224 -44.3717
230.2083 -42.0836
230.1640 -33.8919
230.2500 -27.2678
230.2057 -31.1318
230.2917 -26.3451
230.2473 51.1036
230.3333 166.8809
230.2890 174.4962
230.3750 113.7531
230.3306 144.4632
230.4167 231.7589
230.3723 260.8457
230.4583 253.3403
230.4140 247.0092
230.5000 205.4951
230.4556 56.8407
230.5417 -108.8369
230.4973 -107.1952
230.5833 -26.8378
230.5389 -19.0460
230.6250 -35.0698
230.5806 -16.6607
230.6667 -7.0965
230.6222 -39.6076
230.7083 -80.6550
230.6639 -86.3252
230.7500 -70.0304
230.7055 -65.6295
230.7917 NaN
230.7472 NaN
230.8333 NaN
230.7888 NaN
230.8750 NaN
230.8305 NaN
230.9167 NaN
230.8722 NaN
230.9583 NaN
230.9138 NaN
231.0000 NaN
230.9555 NaN
231.0417 NaN
230.9971 NaN
231.0833 NaN
231.0388 NaN
231.1250 NaN
231.0804 NaN
231.1667 NaN
231.1221 NaN
231.2083 NaN
231.1637 NaN
231.2500 NaN
231.2054 NaN
231.2917 NaN
231.2471 NaN
231.3333 NaN
231.2887 NaN
231.3750 NaN
231.3304 NaN
231.4167 NaN
231.3720 NaN
231.4583 NaN
231.4137 NaN
231.5000 NaN
231.4553 NaN
231.5417 NaN
231.4970 NaN
231.5833 NaN
231.5386 NaN
231.6250 NaN
231.5803 NaN
231.6667 NaN
231.6219 NaN
231.7083 NaN
231.6636 NaN
231.7500 NaN
231.7053 NaN
231.7917 NaN
231.7469 NaN
231.8333 NaN
231.7886 NaN
231.8750 NaN
231.8302 NaN
231.9167 NaN
231.8719 NaN
231.9583 NaN
231.9135 NaN
232.0000 NaN
231.9552 NaN
232.0417 NaN
231.9968 NaN
232.0833 NaN
232.0385 NaN
232.1250 NaN
232.0801 NaN
232.1667 NaN
232.1218 NaN
232.2083 NaN
232.1635 NaN
232.2500 NaN
232.2051 NaN
232.2917 NaN
232.2468 NaN
232.3333 NaN
232.2884 NaN
232.3750 NaN
232.3301 NaN
232.4167 NaN
232.3717 NaN
232.4583 NaN
232.4134 NaN
232.5000 NaN
232.4550 NaN
232.5417 NaN
232.4967 NaN
232.5833 NaN
232.5384 NaN
232.6250 NaN
232.5800 NaN
232.6667 NaN
232.6217 NaN
232.7083 NaN
232.6633 NaN
232.7500 NaN
232.7050 NaN
232.7917 NaN
232.7466 NaN
232.8333 NaN
232.7883 NaN
232.8750 NaN
232.8299 NaN
232.9167 NaN
232.8716 NaN
232.9583 NaN
232.9132 NaN
233.0000 NaN
232.9549 NaN
233.0417 NaN
232.9966 NaN
233.0833 NaN
233.0382 NaN
233.1250 NaN
233.0799 NaN
233.1667 NaN
233.1215 NaN
233.2083 NaN
233.1632 NaN
233.2500 NaN
233.2048 NaN
233.2917 NaN
233.2465 NaN
233.3333 NaN
233.2881 NaN
233.3750 NaN
233.3298 NaN
233.4167 NaN
233.3715 NaN
233.4583 NaN
233.4131 NaN
233.5000 NaN
233.4548 NaN
233.5417 NaN
233.4964 NaN
233.5833 NaN
233.5381 NaN
233.6250 NaN
233.5797 NaN
233.6667 NaN
233.6214 NaN
233.7083 NaN
233.6630 NaN
233.7500 NaN
233.7047 NaN
233.7917 NaN
233.7463 NaN
233.8333 NaN
233.7880 NaN
233.8750 NaN
233.8297 NaN
233.9167 NaN
233.8713 NaN
233.9583 NaN
233.9130 NaN
234.0000 NaN
233.9546 NaN
234.0417 NaN
233.9963 NaN
234.0833 NaN
234.0379 NaN
234.1250 NaN
234.0796 NaN
234.1667 NaN
234.1212 NaN
234.2083 NaN
234.1629 NaN
234.2500 NaN
234.2045 NaN
234.2917 NaN
234.2462 NaN
234.3333 NaN
234.2879 NaN
234.3750 NaN
234.3295 NaN
234.4167 NaN
234.3712 NaN
234.4583 NaN
234.4128 NaN
234.5000 NaN
234.4545 NaN
234.5417 NaN
234.4961 NaN
234.5833 NaN
234.5378 NaN
234.6250 NaN
234.5794 NaN
234.6667 NaN
234.6211 NaN
234.7083 NaN
234.6628 NaN
234.7500 NaN
234.7044 NaN
234.7917 NaN
234.7461 NaN
234.8333 NaN
234.7877 NaN
234.8750 NaN
234.8294 NaN
234.9167 NaN
234.8710 NaN
234.9583 NaN
234.9127 NaN
235.0000 NaN
234.9543 NaN
235.0417 NaN
234.9960 NaN
235.0833 NaN
235.0376 NaN
235.1250 NaN
235.0793 NaN
235.1667 NaN
235.1210 NaN
235.2083 NaN
235.1626 NaN
235.2500 NaN
235.2043 NaN
235.2917 NaN
235.2459 NaN
235.3333 NaN
235.2876 NaN
235.3750 NaN
235.3292 NaN
235.4167 NaN
235.3709 NaN
235.4583 NaN
235.4125 NaN
235.5000 NaN
235.4542 NaN
235.5417 NaN
235.4958 NaN
235.5833 NaN
235.5375 NaN
235.6250 NaN
235.5792 NaN
235.6667 NaN
235.6208 NaN
235.7083 NaN
235.6625 NaN
235.7500 NaN
235.7041 NaN
235.7917 NaN
235.7458 NaN
235.8333 NaN
235.7874 NaN
235.8750 NaN
235.8291 NaN
235.9167 NaN
235.8707 NaN
235.9583 NaN
235.9124 NaN
236.0000 NaN
235.9541 NaN
236.0417 NaN
235.9957 NaN
236.0833 NaN
236.0374 NaN
236.1250 NaN
236.0790 NaN
236.1667 NaN
236.1207 NaN
236.2083 NaN
236.1623 NaN
236.2500 NaN
236.2040 NaN
236.2917 NaN
236.2456 NaN
236.3333 NaN
236.2873 NaN
236.3750 NaN
236.3289 NaN
236.4167 NaN
236.3706 NaN
236.4583 NaN
236.4123 NaN
236.5000 NaN
236.4539 NaN
236.5417 NaN
236.4956 NaN
236.5833 NaN
236.5372 NaN
236.6250 NaN
236.5789 NaN
236.6667 NaN
236.6205 NaN
236.7083 NaN
236.6622 NaN
236.7500 NaN
236.7038 NaN
236.7917 NaN
236.7455 NaN
236.8333 NaN
236.7872 NaN
236.8750 NaN
236.8288 NaN
236.9167 NaN
236.8705 NaN
